quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons,elapsed_seconds
2025Q3,SWX,1692115,ok,1,2025-08-06,0001692115-25-000139,swx-20250806.htm,swx63025-earningsrelease.htm,1,10-Q,2025-08-06,0001692115-25-000141,swx-20250630.htm,1,1,True,True,True,,ready,2.55
2025Q3,SXC,1514705,ok,1,2025-07-30,0001514705-25-000017,sxc-20250730.htm,q2_2025sxcearningsdeckxv.htm;sxcearningsrelease2025q2.htm,2,10-Q,2025-07-30,0001514705-25-000019,sxc-20250630.htm,1,2,True,True,True,,ready,2.62
2025Q3,SXT,310142,ok,1,2025-07-25,0001140361-25-027250,ef20052538_8k.htm,ef20052538_ex99-1.htm;ef20052538_ex99-2.htm,2,10-Q,2025-08-05,0001140361-25-028777,ef20050396_10q.htm,1,2,True,True,True,,ready,3.36
2025Q3,SYK,310764,ok,1,2025-07-31,0000310764-25-000103,syk-20250731.htm,sykex991earningsq22025.htm,1,10-Q,2025-08-01,0000310764-25-000107,syk-20250630.htm,1,1,True,True,True,,ready,2.92
2025Q3,SYM,1837240,ok,1,2025-08-06,0001837240-25-000261,sym-20250806.htm,q3258-k_ex991.htm;symboticinvestorpresenta.htm,2,10-Q,2025-08-06,0001837240-25-000263,sym-20250628.htm,1,2,True,True,True,,ready,2.40
2025Q3,SYNA,817720,ok,1,2025-08-07,0000817720-25-000066,syna-20250807.htm,syna-q4258kexx991.htm,1,10-K,2025-08-21,0000817720-25-000073,syna-20250628.htm,1,1,True,True,True,,ready,2.47
2025Q3,TALO,1724965,ok,1,2025-08-06,0001193125-25-174587,d119754d8k.htm,d119754dex991.htm,1,10-Q,2025-08-07,0000950170-25-104296,talo-20250630.htm,1,1,True,True,True,,ready,2.15
2025Q3,TAP,24545,ok,1,2025-08-05,0000024545-25-000019,tap-20250805.htm,tapex99120250630earningsre.htm,1,10-Q,2025-08-05,0000024545-25-000021,tap-20250630.htm,1,1,True,True,True,,ready,2.71
2025Q3,TASK,1829864,ok,1,2025-08-07,0001829864-25-000117,task-20250807.htm,earningsreleaseex991q22025.htm,1,10-Q,2025-08-07,0001829864-25-000118,task-20250630.htm,1,1,True,True,True,,ready,2.50
2025Q3,TBI,768899,ok,1,2025-08-04,0000768899-25-000100,tbi-20250804.htm,a2q2025earningspresentat.htm;a2q2025pressrelease.htm,2,10-Q,2025-08-04,0000768899-25-000101,tbi-20250629.htm,1,2,True,True,True,,ready,2.47
2025Q3,TBLA,0001840502,ok,1,2025-08-06,0001140361-25-029000,ef20053039_8k.htm,ef20053039_ex99-1.htm,1,10-Q,2025-08-06,0001840502-25-000076,tbla-20250630.htm,1,1,True,True,True,,ready,1.84
2025Q3,TDAY,1579684,ok,1,2025-07-31,0001579684-25-000061,gci-20250731.htm,gciq22025ex991earningsrele.htm,1,10-Q,2025-07-31,0001579684-25-000064,gci-20250630.htm,1,1,True,True,True,,ready,2.45
2025Q3,TDG,1260221,ok,1,2025-08-05,0001260221-25-000049,tdg-20250805.htm,exhibit991tdg2025q3earning.htm,1,10-Q,2025-08-05,0001260221-25-000051,tdg-20250628.htm,1,1,True,True,True,,ready,2.21
2025Q3,TDY,1094285,ok,1,2025-07-23,0001094285-25-000120,tdy-20250722.htm,q2-2025earningsrelease.htm,1,10-Q,2025-07-28,0001094285-25-000131,tdy-20250629.htm,1,1,True,True,True,,ready,2.33
2025Q3,TEAD,1454938,ok,1,2025-08-07,0001454938-25-000129,outbrain-20250807.htm,q22025er-exhibit991.htm,1,10-Q,2025-08-08,0001454938-25-000132,outbrain-20250630.htm,1,1,True,True,True,,ready,5.30
2025Q3,TECH,842023,ok,1,2025-08-06,0001558370-25-010393,tech-20250806x8k.htm,tech-20250806xex99d1.htm;tech-20250806xex99d2.htm,2,10-K,2025-08-22,0001558370-25-011716,tech-20250630x10k.htm,1,2,True,True,True,,ready,7.56
2025Q3,TEL,1385157,ok,1,2025-07-23,0001558370-25-009400,tel-20250723x8k.htm,tel-20250723xex99d1.htm;tel-20250723xex99d2.htm,2,10-Q,2025-07-25,0001558370-25-009599,tel-20250627x10q.htm,1,2,True,True,True,,ready,3.09
2025Q3,TENB,1660280,ok,1,2025-07-30,0001660280-25-000087,tenb-20250730.htm,q22025financialresults-ear.htm,1,10-Q,2025-08-08,0001660280-25-000090,tenb-20250630.htm,1,1,True,True,True,,ready,2.07
2025Q3,TER,97210,ok,1,2025-07-30,0000950170-25-099876,ter-20250729.htm,ter-ex99_1.htm,1,10-Q,2025-08-01,0000950170-25-101248,ter-20250629.htm,1,1,True,True,True,,ready,3.37
2025Q3,TEX,97216,ok,2,2025-07-31;2025-08-04,0000097216-25-000136;0000097216-25-000139,tex-20250731.htm;tex-20250731.htm,terexearningsreleaseexq2-25.htm;exh99_107312025ercallscrip.htm,2,10-Q,2025-07-31,0000097216-25-000137,tex-20250630.htm,2,2,True,True,True,,ready,8.42
2025Q3,TG,850429,ok,1,2025-08-08,0000850429-25-000018,tg-20250808.htm,tg-20250630xearningsreleasea.htm,1,10-Q,2025-08-08,0000850429-25-000017,tg-20250630.htm,1,1,True,True,True,,ready,12.74
2025Q3,TGLS,1534675,ok,1,2025-08-07,0001641172-25-022505,form8-k.htm,ex99-1.htm,1,10-Q,2025-08-07,0001641172-25-022618,form10-q.htm,1,1,True,True,True,,ready,2.27
2025Q3,TGNA,39899,ok,1,2025-08-07,0000950170-25-104605,tgna-20250807.htm,tgna-ex99_1.htm,1,10-Q,2025-08-07,0000950170-25-105047,tgna-20250630.htm,1,1,True,True,True,,ready,2.90
2025Q3,TH,1712189,ok,1,2025-08-07,0001558370-25-010637,th-20250807x8k.htm,th-20250807xex99d1.htm,1,10-Q,2025-08-07,0001558370-25-010732,th-20250630x10q.htm,1,1,True,True,True,,ready,2.35
2025Q3,THR,1489096,ok,1,2025-08-07,0001489096-25-000124,thr-20250807.htm,pressreleaseq1fy26.htm,1,10-Q,2025-08-07,0001489096-25-000128,thr-20250630.htm,1,1,True,True,True,,ready,5.16
2025Q3,THRM,903129,ok,1,2025-07-24,0000950170-25-098130,thrm-20250724.htm,thrm-ex99_1.htm,1,10-Q,2025-07-24,0000950170-25-098386,thrm-20250630.htm,1,1,True,True,True,,ready,2.94
2025Q3,THRY,1556739,ok,1,2025-07-30,0001556739-25-000049,thryv-20250730.htm,exhibit991-pressreleaseq22.htm;exhibit992-q22025investo.htm,2,10-Q,2025-07-30,0001556739-25-000050,thry-20250630.htm,1,2,True,True,True,,ready,2.76
2025Q3,TILE,715787,ok,1,2025-08-01,0000715787-25-000024,tile-20250801.htm,a991pressreleaseq22025.htm;investorpresentationq2fy.htm,2,10-Q,2025-08-05,0000715787-25-000027,tile-20250629.htm,1,2,True,True,True,,ready,2.56
2025Q3,TIPT,1393726,ok,1,2025-07-30,0001393726-25-000074,tipt-20250730.htm,ex991er-6302025.htm;ex992investorpresentatio.htm,2,10-Q,2025-07-30,0001393726-25-000076,tipt-20250630.htm,1,2,True,True,True,,ready,4.32
2025Q3,TITN,1409171,ok,1,2025-08-28,0001409171-25-000079,titn-20250828.htm,afy26q2ex991earningsrelease.htm,1,10-Q,2025-09-04,0001409171-25-000083,titn-20250731.htm,1,1,True,True,True,,ready,2.03
2025Q3,TJX,109198,ok,1,2025-08-20,0000109198-25-000051,tjx-20250820.htm,tjxq2fy26earningspressrele.htm,1,10-Q,2025-08-29,0000109198-25-000054,tjx-20250802.htm,1,1,True,True,True,,ready,2.05
2025Q3,TKO,0001973266,ok,1,2025-08-06,0000950170-25-104031,tko-20250806.htm,tko-ex99_1.htm;tko-ex99_2.htm,2,10-Q,2025-08-06,0000950170-25-104095,tko-20250630.htm,1,2,True,True,True,,ready,3.34
2025Q3,TMHC,1562476,ok,1,2025-07-23,0001193125-25-162909,d98868d8k.htm,d98868dex991.htm,1,10-Q,2025-07-23,0001562476-25-000007,tmhc-20250630.htm,1,1,True,True,True,,ready,10.83
2025Q3,TNDM,1438133,ok,1,2025-08-06,0001438133-25-000155,tndm-20250806.htm,ex991-q2earningsrelease2025.htm,1,10-Q,2025-08-06,0001438133-25-000157,tndm-20250630.htm,1,1,True,True,True,,ready,2.40
2025Q3,TNET,937098,ok,1,2025-07-25,0000937098-25-000130,tnet-20250725.htm,tnet-063025xexhibit991.htm,1,10-Q,2025-07-25,0000937098-25-000131,tnet-20250630.htm,1,1,True,True,True,,ready,2.54
2025Q3,TPB,1290677,ok,1,2025-08-06,0001437749-25-024957,tpb20250728_8k.htm,ex_848741.htm,1,10-Q,2025-08-11,0001437749-25-025965,tpb20250630_10q.htm,1,1,True,True,True,,ready,8.15
2025Q3,TPC,77543,ok,1,2025-08-06,0000077543-25-000182,tpc-20250806.htm,tpc20250806ex991.htm,1,10-Q,2025-08-06,0000077543-25-000184,tpc-20250630.htm,1,1,True,True,True,,ready,3.56
2025Q3,TPG,0001880661,ok,1,2025-08-06,0001880661-25-000057,tpg-20250806.htm,tpg2q25earningsrelease.htm;tpg2q25pressrelease.htm,2,10-Q,2025-08-06,0001880661-25-000063,tpg-20250630.htm,1,2,True,True,True,,ready,3.35
2025Q3,TPGXL,0001880661,ok,1,2025-08-06,0001880661-25-000057,tpg-20250806.htm,tpg2q25earningsrelease.htm;tpg2q25pressrelease.htm,2,10-Q,2025-08-06,0001880661-25-000063,tpg-20250630.htm,1,2,True,True,True,,ready,1.65
2025Q3,TPH,1561680,ok,1,2025-07-24,0001561680-25-000079,tph-20250724.htm,tphex991q22025.htm,1,10-Q,2025-07-24,0001561680-25-000082,tph-20250630.htm,1,1,True,True,True,,ready,2.48
2025Q3,TPL,1811074,ok,1,2025-08-06,0001811074-25-000075,tpl-20250806.htm,exhibit991q22025earningsre.htm;investorpresentationq220.htm,2,10-Q,2025-08-06,0001811074-25-000077,tpl-20250630.htm,1,2,True,True,True,,ready,2.84
2025Q3,TPR,1116132,ok,1,2025-08-14,0001140361-25-031018,ef20053800_8k.htm,ef20053800_ex99-1.htm,1,10-K,2025-08-14,0001116132-25-000019,tpr-20250628.htm,1,1,True,True,True,,ready,2.66
2025Q3,TR,98677,ok,1,2025-07-24,0001558370-25-009510,tr-20250723x8k.htm,tr-20250723xex99d1.htm,1,10-Q,2025-08-08,0001558370-25-010878,tr-20250630x10q.htm,1,1,True,True,True,,ready,2.08
2025Q3,TRGP,1389170,ok,1,2025-08-07,0001193125-25-174913,trgp-20250807.htm,trgp-ex99_1.htm,1,10-Q,2025-08-07,0001193125-25-175239,trgp-20250630.htm,1,1,True,True,True,,ready,3.10
2025Q3,TRIP,1526520,ok,1,2025-08-07,0000950170-25-104961,trip-20250807.htm,trip-ex99_1.htm,1,10-Q,2025-08-07,0000950170-25-104993,trip-20250630.htm,1,1,True,True,True,,ready,3.06
2025Q3,TRMB,864749,ok,1,2025-08-06,0000864749-25-000243,trmb-20250806.htm,a2025q2-8kex991.htm,1,10-Q,2025-08-06,0000864749-25-000245,trmb-20250704.htm,1,1,True,True,True,,ready,2.69
2025Q3,TRN,99780,ok,1,2025-07-31,0000099780-25-000097,trn-20250731.htm,exh991pressrelease6302025.htm;q22025investorpresentati.htm,2,10-Q,2025-07-31,0000099780-25-000098,trn-20250630.htm,1,2,True,True,True,,ready,4.20
2025Q3,TROW,1113169,ok,1,2025-08-01,0001113169-25-000021,trow-20250801.htm,earningsreleaseq22025.htm,1,10-Q,2025-08-01,0001113169-25-000023,trow-20250630.htm,1,1,True,True,True,,ready,3.31
2025Q3,TROX,1530804,ok,1,2025-07-31,0001140361-25-028118,ef20052996_8k.htm,ef20052996_ex99-1.htm,1,10-Q,2025-07-31,0001530804-25-000013,trox-20250630.htm,1,1,True,True,True,,ready,4.07
2025Q3,TRS,842633,ok,1,2025-07-29,0000842633-25-000113,trs-20250729.htm,trs_06302025xexhibit991.htm,1,10-Q,2025-07-29,0000842633-25-000116,trs-20250630.htm,1,1,True,True,True,,ready,3.12
2025Q3,TRUP,1371285,ok,1,2025-08-07,0001371285-25-000185,trup-20250807.htm,ex991q22025.htm,1,10-Q,2025-08-07,0001371285-25-000187,trup-20250630.htm,1,1,True,True,True,,ready,2.86
2025Q3,TRV,86312,ok,1,2025-07-17,0000086312-25-000046,trv-20250717.htm,a991pressrelease63025.htm,1,10-Q,2025-07-17,0000086312-25-000047,trv-20250630.htm,1,1,True,True,True,,ready,3.34
2025Q3,TSCO,916365,ok,1,2025-07-24,0000916365-25-000135,tsco-20250724.htm,ex991-q22025earningsrelease.htm,1,10-Q,2025-08-07,0000916365-25-000150,tsco-20250628.htm,1,1,True,True,True,,ready,2.50
2025Q3,TSEOF,1519061,ok,1,2025-08-06,0001558370-25-010538,tse-20250806x8k.htm,tse-20250806xex99d1.htm;tse-20250806xex99d2.htm,2,10-Q,2025-08-07,0001558370-25-010698,tse-20250630x10q.htm,1,2,True,True,True,,ready,3.37
2025Q3,TT,1466258,ok,1,2025-07-30,0001466258-25-000149,tt-20250730.htm,exhibit991-q22025earningsr.htm,1,10-Q,2025-07-30,0001628280-25-036632,tt-20250630.htm,1,1,True,True,True,,ready,2.45
2025Q3,TTEC,1013880,ok,1,2025-08-07,0001104659-25-075222,tm2522744d1_8k.htm,tm2522744d1_ex99-1.htm,1,10-Q,2025-08-07,0001558370-25-010783,ttec-20250630x10q.htm,1,1,True,True,True,,ready,2.99
2025Q3,TTEK,831641,ok,1,2025-07-30,0001104659-25-072237,tm2522044d1_8k.htm,tm2522044d1_ex99-1.htm,1,10-Q,2025-08-01,0000831641-25-000023,ttek-20250629.htm,1,1,True,True,True,,ready,2.21
2025Q3,TTMI,1116942,ok,1,2025-07-30,0001193125-25-169326,d942716d8k.htm,d942716dex991.htm;d942716dex992.htm,2,10-Q,2025-08-04,0000950170-25-102042,ttmi-20250630.htm,1,2,True,True,True,,ready,2.78
2025Q3,TTSH,1552800,ok,1,2025-08-07,0001104659-25-074980,tm2521329d1_8k.htm,tm2521329d1_ex99-1.htm,1,10-Q,2025-08-07,0001552800-25-000012,ttsh-20250630x10q.htm,1,1,True,True,True,,ready,3.06
2025Q3,TTWO,946581,ok,1,2025-08-07,0001628280-25-038919,ttwo-20250807.htm,ttwo1q26earningsrelease.htm,1,10-Q,2025-08-07,0001628280-25-038963,ttwo-20250630.htm,1,1,True,True,True,,ready,2.47
2025Q3,TW,1758730,ok,1,2025-07-30,0001758730-25-000160,tw-20250730.htm,tw-2025xq2xex991.htm,1,10-Q,2025-07-30,0001758730-25-000161,tw-20250630.htm,1,1,True,True,True,,ready,2.51
2025Q3,TWI,899751,ok,1,2025-07-31,0000899751-25-000072,twi-20250731.htm,q225earningsreleaseex99.htm,1,10-Q,2025-07-31,0000899751-25-000070,twi-20250630.htm,1,1,True,True,True,,ready,2.37
2025Q3,TXNM,1108426,ok,1,2025-08-01,0001108426-25-000079,pnm-20250801.htm,ex99108012025earningsrelea.htm,1,10-Q,2025-08-01,0001108426-25-000082,pnm-20250630.htm,1,1,True,True,True,,ready,3.51
2025Q3,TXRH,1289460,ok,1,2025-08-07,0001558370-25-010761,txrh-20250806x8k.htm,txrh-20250806xex99d1.htm,1,10-Q,2025-08-08,0001558370-25-010861,txrh-20250701x10q.htm,1,1,True,True,True,,ready,2.74
2025Q3,TXT,217346,ok,1,2025-07-24,0000217346-25-000066,txt-20250724.htm,q220258-kex991.htm,1,10-Q,2025-07-24,0000217346-25-000068,txt-20250628.htm,1,1,True,True,True,,ready,2.58
2025Q3,TYL,860731,ok,1,2025-07-30,0000860731-25-000035,tyl-20250730.htm,a991earningsrelease-6302025.htm,1,10-Q,2025-07-30,0000860731-25-000036,tyl-20250630.htm,1,1,True,True,True,,ready,2.20
2025Q3,UBER,1543151,ok,1,2025-08-06,0001543151-25-000020,uber-20250728.htm,uberq225earningspressrelea.htm,1,10-Q,2025-08-06,0001543151-25-000023,uber-20250630.htm,1,1,True,True,True,,ready,2.17
2025Q3,UBSI,729986,ok,1,2025-07-24,0001193125-25-163847,d897897d8k.htm,d897897dex991.htm;d897897dex992.htm,2,10-Q,2025-08-08,0001193125-25-176529,d946097d10q.htm,1,2,True,True,True,,ready,5.10
2025Q3,UCB,857855,ok,1,2025-07-23,0001104659-25-069783,tm2521430d1_8k.htm,tm2521430d1_ex99-1.htm;tm2521430d1_ex99-2.htm,2,10-Q,2025-08-08,0000857855-25-000131,ucbi-20250630.htm,1,2,True,True,True,,ready,3.81
2025Q3,UDR,74208,ok,1,2025-07-30,0000074208-25-000048,udr-20250730x8k.htm,udr-20250730xex99d1.htm;udr-20250730xex99d2.htm,2,10-Q,2025-07-31,0000074208-25-000051,udr-20250630x10q.htm,1,2,True,True,True,,ready,4.38
2025Q3,UEIC,101984,ok,1,2025-08-07,0000101984-25-000189,ueic-20250807.htm,exhibit99-8ker20250807.htm,1,10-Q,2025-08-08,0000101984-25-000193,ueic-20250630.htm,1,1,True,True,True,,ready,2.17
2025Q3,UFCS,101199,ok,1,2025-08-05,0000101199-25-000047,ufcs-20250805.htm,q22025-pressrelease.htm,1,10-Q,2025-08-06,0000101199-25-000050,ufcs-20250630.htm,1,1,True,True,True,,ready,2.29
2025Q3,UFPI,912767,ok,1,2025-07-28,0000912767-25-000032,ufpi-20250728x8k.htm,ufpi-20250728xex99da.htm,1,10-Q,2025-08-06,0001558370-25-010442,ufpi-20250628x10q.htm,1,1,True,True,True,,ready,3.31
2025Q3,UHS,352915,ok,1,2025-07-29,0000950170-25-099405,uhs-20250728.htm,uhs-ex99_1.htm,1,10-Q,2025-08-08,0000950170-25-105857,uhs-20250630.htm,1,1,True,True,True,,ready,4.23
2025Q3,UIS,746838,ok,1,2025-07-30,0000746838-25-000018,uis-20250730.htm,q22025earningsrelease.htm,1,10-Q,2025-07-31,0000746838-25-000020,uis-20250630.htm,1,1,True,True,True,,ready,2.73
2025Q3,ULCC,1670076,ok,1,2025-08-05,0001670076-25-000151,fron-20250805.htm,frontier_earningsreleasexq.htm,1,10-Q,2025-08-05,0001670076-25-000152,fron-20250630.htm,1,1,True,True,True,,ready,2.57
2025Q3,ULH,1308208,ok,1,2025-07-24,0000950170-25-098358,ulh-20250724.htm,ulh-ex99_1.htm,1,10-Q,2025-08-07,0000950170-25-105075,ulh-20250628.htm,1,1,True,True,True,,ready,2.63
2025Q3,ULTA,1403568,ok,1,2025-08-28,0001558370-25-011803,ulta-20250828x8k.htm,ulta-20250828xex99d1.htm,1,10-Q,2025-08-28,0001558370-25-011804,ulta-20250802x10q.htm,1,1,True,True,True,,ready,2.41
2025Q3,UPBD,933036,ok,1,2025-07-31,0000933036-25-000144,upbd-20250731.htm,ex-991xupbd2025q2pressrele.htm;ex-992upbd2025q2earnings.htm;ex-993upbd2025q2investor.htm,3,10-Q,2025-07-31,0000933036-25-000146,upbd-20250630.htm,1,3,True,True,True,,ready,2.74
2025Q3,UPST,1647639,ok,2,2025-08-05;2025-08-06,0001647639-25-000091;0001647639-25-000099,upst-20250805.htm;upst-20250805.htm,upst991prq22025.htm;a8kaupst991prq22025.htm,2,10-Q,2025-08-05,0001647639-25-000092,upst-20250630.htm,2,2,True,True,True,,ready,14.49
2025Q3,UPWK,1627475,ok,1,2025-08-06,0001627475-25-000043,upwork-20250806.htm,upwork2q25-pressrelease.htm,1,10-Q,2025-08-06,0001627475-25-000046,upwk-20250630.htm,1,1,True,True,True,,ready,2.16
2025Q3,URI,1067701,ok,1,2025-07-23,0001628280-25-035758,uri-20250723.htm,uri-6302025xex991.htm,1,10-Q,2025-07-23,0001628280-25-035756,uri-20250630.htm,1,1,True,True,True,,ready,2.36
2025Q3,USB,36104,ok,1,2025-07-17,0000036104-25-000044,usb-20250717.htm,a2q25earningscallpresent.htm;a2q25earningsrelease.htm;a2q25earningssupplement.htm,3,10-Q,2025-08-07,0000036104-25-000055,usb-20250630.htm,1,3,True,True,True,,ready,4.98
2025Q3,USNA,896264,ok,1,2025-07-22,0000896264-25-000178,usna-20250722.htm,q22025earningsreleaseex991.htm,1,10-Q,2025-08-05,0000896264-25-000205,usna-20250628.htm,1,1,True,True,True,,ready,6.43
2025Q3,UTHR,1082554,ok,1,2025-07-30,0001628280-25-036543,uthr-20250730.htm,uthrq22025-ex991.htm,1,10-Q,2025-07-30,0001628280-25-036541,uthr-20250630.htm,1,1,True,True,True,,ready,2.39
2025Q3,UTI,1261654,ok,1,2025-08-06,0001261654-25-000017,uti-20250806.htm,exhibit991-q32025earningsp.htm;q3fy25investorpresentati.htm,2,10-Q,2025-08-07,0001261654-25-000019,uti-20250630.htm,1,2,True,True,True,,ready,2.96
2025Q3,UTZ,1739566,ok,1,2025-07-31,0001739566-25-000151,utz-20250728.htm,pressrelease-2025q2earning.htm;utz2q25earningspresentat.htm,2,10-Q,2025-07-31,0001739566-25-000153,utz-20250629.htm,1,2,True,True,True,,ready,2.73
