quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons
2023Q3,A,1090872,ok,1,2023-08-15,0001090872-23-000013,a-20230815.htm,exhibit991-q323pressrelease.htm,1,10-Q,2023-08-31,0001090872-23-000015,a-20230731.htm,1,1,True,True,True,,ready
2023Q3,AAP,1158449,ok,1,2023-08-23,0001158449-23-000201,aap-20230823.htm,aap_exhibit991xq2x20231.htm,1,10-Q,2023-08-23,0001158449-23-000204,aap-20230715.htm,1,1,True,True,True,,ready
2023Q3,AAT,1500217,ok,1,2023-07-25,0001500217-23-000061,aat-20230720.htm,a2q23earningsreleaseng.htm,1,10-Q,2023-07-28,0001500217-23-000063,aat-20230630.htm,1,1,True,True,True,,ready
2023Q3,ABG,1144980,ok,1,2023-07-25,0001144980-23-000112,abg-20230725.htm,a2023q2ex991.htm,1,10-Q,2023-07-28,0001144980-23-000115,abg-20230630.htm,1,1,True,True,True,,ready
2023Q3,ABM,771497,ok,1,2023-09-07,0000950170-23-046875,abm-20230907.htm,abm-ex99_1.htm,1,10-Q,2023-09-07,0000771497-23-000020,abm-20230731.htm,1,1,True,True,True,,ready
2023Q3,ABNB,1559720,ok,1,2023-08-03,0001193125-23-202832,d446942d8k.htm,d446942dex991.htm,1,10-Q,2023-08-03,0001559720-23-000015,abnb-20230630.htm,1,1,True,True,True,,ready
2023Q3,ACA,1739445,ok,1,2023-08-03,0001739445-23-000126,aca-20230803.htm,exh991earningsrelease06302.htm,1,10-Q,2023-08-04,0001739445-23-000130,aca-20230630.htm,1,1,True,True,True,,ready
2023Q3,ACAD,1070494,ok,2,2023-07-18;2023-08-02,0001193125-23-188839;0000950170-23-037216,d533087d8k.htm;acad-20230802.htm,d533087dex991.htm;acad-ex99_1.htm,2,10-Q,2023-08-03,0000950170-23-037458,acad-20230630.htm,2,2,True,True,True,,ready
2023Q3,ACCO,712034,ok,1,2023-08-08,0000950170-23-039942,acco-20230804.htm,acco-ex99_1.htm;acco-ex99_2.htm,2,10-Q,2023-08-09,0000950170-23-040293,acco-20230630.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,ACDC,0001881487,ok,1,2023-08-10,0000950170-23-040972,acdc-20230810.htm,acdc-ex99_1.htm,1,10-Q,2023-08-11,0000950170-23-041933,acdc-20230630.htm,1,1,True,True,True,,ready
2023Q3,ACGL,947484,ok,1,2023-07-26,0000947484-23-000072,acgl-20230726.htm,ex-991release63023.htm;ex-992supplement63023.htm,2,10-Q,2023-08-02,0000947484-23-000078,acgl-20230630.htm,1,2,True,True,True,,ready
2023Q3,ACH,75252,ok,1,2023-08-04,0000075252-23-000042,omi-20230804.htm,a2q238kprearnings.htm;omi_2q23supplementalearn.htm,2,10-Q,2023-08-04,0000075252-23-000047,omi-20230630.htm,1,2,True,True,True,,ready
2023Q3,ACIW,935036,ok,1,2023-08-03,0000935036-23-000029,aciw-20230803.htm,aciw-20230803_ex992.htm,1,10-Q,2023-08-03,0000935036-23-000031,aciw-20230630.htm,1,1,True,True,True,,ready
2023Q3,ACLS,1113232,ok,1,2023-08-02,0001104659-23-086813,tm2322423d1_8k.htm,tm2322423d1_ex99-1.htm,1,10-Q,2023-08-03,0001558370-23-013134,acls-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,ACT,1823529,ok,1,2023-08-01,0001823529-23-000154,act-20230801.htm,a2q23earningsrelease.htm,1,10-Q,2023-08-04,0001823529-23-000158,act-20230630.htm,1,1,True,True,True,,ready
2023Q3,ACVA,1637873,ok,1,2023-08-07,0000950170-23-039065,acva-20230807.htm,acva-ex99_1.htm,1,10-Q,2023-08-07,0000950170-23-039154,acva-20230630.htm,1,1,True,True,True,,ready
2023Q3,ADBE,796343,ok,1,2023-09-14,0000796343-23-000198,adbe-20230908.htm,adbeex991q323.htm,1,10-Q,2023-09-27,0000796343-23-000205,adbe-20230901.htm,1,1,True,True,True,,ready
2023Q3,ADEA,1803696,ok,1,2023-08-07,0000950170-23-039053,adea-20230804.htm,adea-ex99_1.htm;adea-ex99_2.htm,2,10-Q,2023-08-07,0000950170-23-039078,adea-20230630.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,ADI,6281,ok,1,2023-08-23,0000006281-23-000177,adi-20230823.htm,adi3q23exhibit991earnings.htm,1,10-Q,2023-08-23,0000006281-23-000179,adi-20230729.htm,1,1,True,True,True,,ready
2023Q3,ADNT,1670541,ok,1,2023-08-02,0001670541-23-000128,adnt-20230802.htm,exhibit991.htm,1,10-Q,2023-08-02,0001670541-23-000130,adnt-20230630.htm,1,1,True,True,True,,ready
2023Q3,ADSK,769397,ok,1,2023-08-23,0000769397-23-000157,adsk-20230823.htm,q224pressrelease.htm,1,10-Q,2023-08-29,0000769397-23-000159,adsk-20230731.htm,1,1,True,True,True,,ready
2023Q3,ADTN,926282,ok,3,2023-08-07;2023-08-10;2023-08-14,0001193125-23-204377;0001193125-23-209024;0001193125-23-212439,d515639d8k.htm;d538474d8ka.htm;d515577d8ka.htm,d515639dex991.htm;d515639dex992.htm;d538474dex991.htm;d515577dex991.htm,4,10-Q,2023-08-14,0000950170-23-042449,adtn-20230630.htm,3,4,True,True,True,,ready
2023Q3,ADUS,1468328,ok,1,2023-07-31,0001193125-23-199181,d501240d8k.htm,d501240dex991.htm,1,10-Q,2023-08-01,0000950170-23-036509,adus-20230630.htm,1,1,True,True,True,,ready
2023Q3,ADV,1776661,ok,1,2023-08-04,0000950170-23-038311,adv-20230804.htm,adv-ex99_1.htm;adv-ex99_2.htm,2,10-Q,2023-08-04,0000950170-23-038508,adv-20230630.htm,1,2,True,True,True,,ready
2023Q3,AEE,1002910,ok,1,2023-08-02,0001002910-23-000101,aee-20230802.htm,q22023ex991earningsrelease.htm;q22023ex992earningsrelease.htm,2,10-Q,2023-08-03,0001002910-23-000102,aee-20230630.htm,1,2,True,True,True,,ready
2023Q3,AEIS,927003,ok,1,2023-08-03,0001558370-23-013203,aeis-20230803x8k.htm,aeis-20230803xex99d1.htm,1,10-Q,2023-08-03,0001558370-23-013181,aeis-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,AEO,919012,ok,2,2023-08-03;2023-09-06,0001193125-23-202971;0000950170-23-046751,d452543d8k.htm;aeo-20230906.htm,d452543dex991.htm;d452543dex992.htm;aeo-ex99_1.htm,3,10-Q,2023-09-06,0000950170-23-046762,aeo-20230729.htm,2,3,True,True,True,,ready
2023Q3,AEP,4904,ok,1,2023-07-27,0000004904-23-000103,aep-20230727.htm,a2q20238kpressreleaseex991.htm,1,10-Q,2023-07-27,0000004904-23-000104,aep-20230630.htm,1,1,True,True,True,,ready
2023Q3,AES,874761,ok,1,2023-08-03,0000874761-23-000073,aes-20230803.htm,q22023earningsreleaseexs.htm,1,10-Q,2023-08-03,0000874761-23-000071,aes-20230630.htm,1,1,True,True,True,,ready
2023Q3,AESI,0001984060,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2023Q3,AFL,4977,ok,1,2023-08-01,0000004977-23-000146,afl-20230801.htm,aflex991-q22023.htm;aflex993teleconferencespee.htm;aflex994q22023.htm,3,10-Q,2023-08-02,0000004977-23-000149,afl-20230630.htm,1,3,True,True,True,,ready
2023Q3,AFRM,1820953,ok,1,2023-08-24,0001820953-23-000015,afrm-20230824.htm,afrm-fq423shareholderlet.htm,1,10-K,2023-08-25,0001820953-23-000016,afrm-20230630.htm,1,1,True,True,True,,ready
2023Q3,AGX,100591,ok,1,2023-09-06,0001558370-23-015508,agx-20230906x8k.htm,agx-20230906xex99d1.htm,1,10-Q,2023-09-06,0001558370-23-015513,agx-20230731x10q.htm,1,1,True,True,True,,ready
2023Q3,AGYS,78749,ok,1,2023-07-24,0000950170-23-034053,agys-20230724.htm,agys-ex99_1.htm,1,10-Q,2023-07-27,0000950170-23-035110,agys-20230630.htm,1,1,True,True,True,,ready
2023Q3,AHCO,1725255,ok,1,2023-08-08,0001628280-23-027927,ahco-20230808.htm,ahco-20230808x8k_ex991.htm,1,10-Q,2023-08-08,0001628280-23-028269,ahco-20230630.htm,1,1,True,True,True,,ready
2023Q3,AHR,1632970,ok,0,,,,,0,10-Q,2023-08-14,0001632970-23-000078,gahr-20230630.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2023Q3,AHRT,1569187,ok,1,2023-08-03,0001569187-23-000095,ahh-20230803.htm,ahh2023q2ex991earningsrele.htm,1,10-Q,2023-08-08,0001569187-23-000098,ahh-20230630.htm,1,1,True,True,True,,ready
2023Q3,AI,1577526,ok,1,2023-09-06,0001628280-23-031546,ai-20230906.htm,ex991-fy24xq1earnings.htm,1,10-Q,2023-09-07,0001628280-23-031636,ai-20230731.htm,1,1,True,True,True,,ready
2023Q3,AIOT,1774170,ok,1,2023-08-08,0001493152-23-027103,form8-k.htm,ex99-1.htm,1,10-Q,2023-08-10,0001493152-23-027472,form10-q.htm,1,1,True,True,True,,ready
2023Q3,AJG,354190,ok,1,2023-07-27,0001193125-23-196121,d460519d8k.htm,d460519dex991.htm,1,10-Q,2023-08-04,0000950170-23-038474,ajg-20230630.htm,1,1,True,True,True,,ready
2023Q3,AKAM,1086222,ok,1,2023-08-08,0001086222-23-000246,akam-20230808.htm,exhibit991-q22023.htm,1,10-Q,2023-08-08,0001086222-23-000248,akam-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALB,915913,ok,1,2023-08-02,0000915913-23-000164,alb-20230802.htm,a2q23earningsreleaseex991.htm,1,10-Q,2023-08-02,0000915913-23-000166,alb-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALG,897077,ok,1,2023-08-02,0000897077-23-000093,alg-20230802.htm,ex991q22023.htm,1,10-Q,2023-08-02,0000897077-23-000094,alg-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALGM,866291,ok,1,2023-08-01,0000866291-23-000043,algm-20230801.htm,earningsreleaseq12024.htm,1,10-Q,2023-08-04,0000866291-23-000054,algm-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALGN,1097149,ok,1,2023-07-26,0001097149-23-000054,algn-20230726.htm,algn-q223earningspressrele.htm,1,10-Q,2023-08-04,0001097149-23-000059,algn-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALGT,1362468,ok,1,2023-08-02,0001362468-23-000037,algt-20230802.htm,a2023q28-kex991.htm,1,10-Q,2023-08-07,0001362468-23-000042,algt-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALKS,1520262,ok,1,2023-07-26,0000950170-23-034556,alks-20230726.htm,alks-ex99_1.htm;alks-ex99_2.htm,2,10-Q,2023-07-26,0000950170-23-034725,alks-20230630.htm,1,2,True,True,True,,ready
2023Q3,ALLE,1579241,ok,1,2023-07-26,0001579241-23-000037,alle-20230726.htm,exhibit991-pressreleasedat.htm,1,10-Q,2023-07-26,0001579241-23-000039,alle-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALRM,1459200,ok,1,2023-08-09,0001459200-23-000022,alrm-20230809.htm,ex991earningsreleasejune30.htm,1,10-Q,2023-08-09,0001459200-23-000023,alrm-20230630.htm,1,1,True,True,True,,ready
2023Q3,ALTG,1759824,ok,1,2023-08-09,0000950170-23-040622,altg-20230809.htm,altg-ex99_1.htm,1,10-Q,2023-08-09,0000950170-23-040618,altg-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMC,1411579,ok,1,2023-08-08,0001411579-23-000061,amc-20230808x8k.htm,amc-20230808xex99d1.htm,1,10-Q,2023-08-08,0001411579-23-000057,amc-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,AMCX,1514991,ok,1,2023-08-04,0001514991-23-000031,amcx-20230804.htm,amcx-8423ex991.htm,1,10-Q,2023-08-04,0001514991-23-000033,amcx-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMD,2488,ok,1,2023-08-01,0000002488-23-000135,amd-20230801.htm,amdq223earningsslidesfin.htm,1,10-Q,2023-08-02,0000002488-23-000139,amd-20230701.htm,1,1,True,True,True,,ready
2023Q3,AME,1037868,ok,1,2023-08-01,0001037868-23-000047,ame-20230801.htm,ametek8kexhibit9918-1x23.htm,1,10-Q,2023-08-01,0001037868-23-000049,ame-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMGN,318154,ok,1,2023-08-03,0000318154-23-000049,amgn-20230803.htm,amgn-2023630earningsrelease.htm,1,10-Q,2023-08-04,0000318154-23-000053,amgn-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMKR,1047127,ok,1,2023-07-31,0001047127-23-000021,amkr-20230731.htm,amkr6302023erex-991.htm,1,10-Q,2023-08-01,0001047127-23-000024,amkr-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMN,1142750,ok,1,2023-08-03,0000950142-23-002141,eh230388271_8k.htm,eh230388271_ex9901.htm,1,10-Q,2023-08-04,0001142750-23-000019,amn-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMPH,1297184,ok,1,2023-08-08,0001297184-23-000063,amph-20230808x8k.htm,amph-20230808xex99d1.htm,1,10-Q,2023-08-09,0001297184-23-000066,amph-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,AMR,1704715,ok,1,2023-08-04,0001704715-23-000048,amr-20230804.htm,pressrelease6302023.htm,1,10-Q,2023-08-04,0001704715-23-000049,amr-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMRX,1723128,ok,1,2023-08-04,0001723128-23-000027,amrx-20230804.htm,amrx-q22023ex991.htm,1,10-Q,2023-08-08,0001723128-23-000031,amrx-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMT,1053507,ok,1,2023-07-27,0001053507-23-000140,amt-20230727.htm,pressreleaseq22023.htm,1,10-Q,2023-07-27,0001053507-23-000142,amt-20230630.htm,1,1,True,True,True,,ready
2023Q3,AMWD,794619,ok,1,2023-08-29,0000794619-23-000055,amwd-20230829.htm,ex991202307318k.htm,1,10-Q,2023-08-29,0000794619-23-000057,amwd-20230731.htm,1,1,True,True,True,,ready
2023Q3,ANDE,821026,ok,1,2023-08-01,0000821026-23-000168,ande-20230801.htm,q22023ex-99pressrelease.htm,1,10-Q,2023-08-03,0000821026-23-000178,ande-20230630.htm,1,1,True,True,True,,ready
2023Q3,ANET,1596532,ok,1,2023-07-31,0001596532-23-000196,anet-20230727.htm,ex991q223-earningsrelease.htm,1,10-Q,2023-08-01,0001596532-23-000197,anet-20230630.htm,1,1,True,True,True,,ready
2023Q3,ANF,1018840,ok,1,2023-08-24,0001018840-23-000074,anf-20230823.htm,q22023investorpresentati.htm;q22023pressrelease.htm,2,10-Q,2023-09-01,0001018840-23-000078,anf-20230729.htm,1,2,True,True,True,,ready
2023Q3,ANGI,1705110,ok,1,2023-08-08,0001104659-23-088865,tm2323171d1_8k.htm,tm2323171d1_ex99-1.htm,1,10-Q,2023-08-08,0001705110-23-000068,angi-20230630.htm,1,1,True,True,True,,ready
2023Q3,ANGO,1275187,ok,1,2023-07-12,0001140361-23-034123,brhc20055777_8k.htm,brhc20055777_ex99-1.htm;brhc20055777_ex99-2.htm,2,10-K,2023-08-03,0001628280-23-027335,ango-20230531.htm,1,2,True,True,True,,ready
2023Q3,AON,315293,ok,1,2023-07-28,0001628280-23-025994,aon-20230728.htm,ex991prq22023.htm,1,10-Q,2023-07-28,0001628280-23-026117,aon-20230630.htm,1,1,True,True,True,,ready
2023Q3,AOS,91142,ok,1,2023-07-27,0000091142-23-000079,aos-20230727.htm,a6302023exhibit991.htm,1,10-Q,2023-07-28,0000091142-23-000081,aos-20230630.htm,1,1,True,True,True,,ready
2023Q3,AOSL,1387467,ok,1,2023-08-09,0001157523-23-001302,a53518786.htm,a53518786_ex991.htm;a53518786_ex992.htm,2,10-K,2023-08-29,0001387467-23-000049,aosl-20230630.htm,1,2,True,True,True,,ready
2023Q3,APAM,1517302,ok,1,2023-08-01,0001517302-23-000073,apam-20230801.htm,artisan2q23earningsrelease.htm;artisan2q23pressrelease.htm,2,10-Q,2023-08-03,0001517302-23-000076,apam-20230630.htm,1,2,True,True,True,,ready
2023Q3,APD,2969,ok,1,2023-08-03,0000002969-23-000035,apd-20230803.htm,exhibit99130jun23.htm,1,10-Q,2023-08-03,0000002969-23-000037,apd-20230630.htm,1,1,True,True,True,,ready
2023Q3,APEI,1201792,ok,1,2023-08-08,0001104659-23-088815,tm2323030d1_8k.htm,tm2323030d1_ex99-1.htm;tm2323030d1_ex99-2.htm,2,10-Q,2023-08-08,0001201792-23-000012,apei-20230630.htm,1,2,True,True,True,,ready
2023Q3,APH,820313,ok,1,2023-07-26,0001558370-23-012248,aph-20230726x8k.htm,aph-20230726xex99d1.htm,1,10-Q,2023-07-28,0001558370-23-012484,aph-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,APLE,1418121,ok,1,2023-08-03,0000950170-23-038011,aple-20230803.htm,aple-ex99_1.htm,1,10-Q,2023-08-03,0000950170-23-038012,aple-20230630.htm,1,1,True,True,True,,ready
2023Q3,APO,0001858681,ok,1,2023-08-03,0001858681-23-000021,apo-20230803.htm,agmearningsrelease2q2023.htm;erex9912q2023.htm,2,10-Q,2023-08-07,0001858681-23-000026,apo-20230630.htm,1,2,True,True,True,,ready
2023Q3,APP,1751008,ok,1,2023-08-09,0001751008-23-000061,app-20230809.htm,exhibit991-pressreleasedat.htm;exhibit992-lettertoshare.htm,2,10-Q,2023-08-09,0001751008-23-000062,app-20230630.htm,1,2,True,True,True,,ready
2023Q3,APPF,1433195,ok,1,2023-07-27,0001433195-23-000096,appf-20230727.htm,appfq22023exhibit991.htm,1,10-Q,2023-07-28,0001433195-23-000099,appf-20230630.htm,1,1,True,True,True,,ready
2023Q3,APPN,1441683,ok,1,2023-08-03,0001441683-23-000070,appn-20230803.htm,appnex991earningsrelease-0.htm,1,10-Q,2023-08-03,0001441683-23-000073,appn-20230630.htm,1,1,True,True,True,,ready
2023Q3,APTV,1521332,ok,1,2023-08-03,0001521332-23-000049,aptv-20230803.htm,aptvq22023ex991.htm,1,10-Q,2023-08-03,0001521332-23-000052,aptv-20230630.htm,1,1,True,True,True,,ready
2023Q3,ARCB,894405,ok,1,2023-07-28,0001558370-23-012449,arcb-20230728x8k.htm,arcb-20230728xex99d1.htm;arcb-20230728xex99d2.htm;arcb-20230728xex99d3.htm,3,10-Q,2023-08-04,0001558370-23-013403,arcb-20230630x10q.htm,1,3,True,True,True,,ready
2023Q3,ARES,1176948,ok,1,2023-08-01,0001628280-23-026315,ares-20230801.htm,a2023q2-ex991.htm;a2023q2-ex992earningspre.htm,2,10-Q,2023-08-03,0001628280-23-026962,ares-20230630.htm,1,2,True,True,True,,ready
2023Q3,ARLO,1736946,ok,1,2023-08-10,0001736946-23-000033,arlo-20230810.htm,arloearningsrelease-ex991_.htm,1,10-Q,2023-08-10,0001736946-23-000035,arlo-20230702.htm,1,1,True,True,True,,ready
2023Q3,ARLP,1086600,ok,1,2023-07-31,0001558370-23-012504,arlp-20230731x8k.htm,arlp-20230731xex99d1.htm,1,10-Q,2023-08-08,0001558370-23-013919,arlp-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,AROC,1389050,ok,0,,,,,0,10-Q,2023-08-01,0001389050-23-000038,aroc-20230630x10q.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2023Q3,ARRY,1820721,ok,1,2023-08-08,0001820721-23-000154,arry-20230808.htm,a2023_q2earningspresenta.htm;exhibit9912023q2pressrelea.htm,2,10-Q,2023-08-08,0001820721-23-000156,arry-20230630.htm,1,2,True,True,True,,ready
2023Q3,ARWR,879407,ok,1,2023-08-07,0001628280-23-027779,arwr-20230807.htm,arwr-fq32023financialresul.htm,1,10-Q,2023-08-07,0001628280-23-027771,arwr-20230630.htm,1,1,True,True,True,,ready
2023Q3,ASAN,1477720,ok,1,2023-09-05,0001477720-23-000040,asan-20230905.htm,asana8-kex991q2fy24.htm,1,10-Q,2023-09-05,0001477720-23-000042,asan-20230731.htm,1,1,True,True,True,,ready
2023Q3,ASB,7789,ok,1,2023-07-20,0000007789-23-000053,asb-20230720.htm,asb2q23earningspresentat.htm;asb6302023ex991.htm,2,10-Q,2023-07-27,0000007789-23-000056,asb-20230630.htm,1,2,True,True,True,,ready
2023Q3,ASGN,890564,ok,1,2023-07-26,0000890564-23-000014,asgn-20230726.htm,earningsrelease-q223.htm,1,10-Q,2023-08-03,0000890564-23-000015,asgn-20230630.htm,1,1,True,True,True,,ready
2023Q3,ASIX,1673985,ok,1,2023-08-04,0001673985-23-000121,asix-20230804.htm,exhibit99q22023prearningsa.htm,1,10-Q,2023-08-04,0001673985-23-000124,asix-20230630.htm,1,1,True,True,True,,ready
2023Q3,ASO,1817358,ok,1,2023-08-31,0001817358-23-000184,aso-20230830.htm,exhibit991pressreleaseq220.htm,1,10-Q,2023-08-31,0001817358-23-000186,aso-20230729.htm,1,1,True,True,True,,ready
2023Q3,ASTH,1083446,ok,2,2023-08-07;2023-08-09,0001104659-23-088428;0001104659-23-089366,tm2323017d2_8k.htm;tm2323203d1_8ka.htm,tm2323017d2_ex99-1.htm;tm2323017d2_ex99-2.htm;tm2323203d1_ex99-1.htm,3,10-Q,2023-08-09,0001628280-23-028672,ameh-20230630.htm,2,3,True,True,True,,ready
2023Q3,ATKR,1666138,ok,1,2023-08-08,0001666138-23-000086,atkr-20230808.htm,atkr3q23exhibit991.htm;fy23q3erdeckex992.htm,2,10-Q,2023-08-08,0001666138-23-000085,atkr-20230630.htm,1,2,True,True,True,,ready
2023Q3,ATMU,0001921963,ok,2,2023-08-08;2023-08-09,0001921963-23-000008;0001921963-23-000011,formxnonxrelianceonpreviou.htm;atmu2023q28-kdoc.htm,exhibit991-restatedandrevi.htm;exhibit992-revisedcombined.htm;exhibit993-consentofpricew.htm;atmu2023q28-kex991.htm,4,10-Q,2023-08-09,0001921963-23-000016,atmu-20230630.htm,2,3,True,True,True,earnings_exhibit:earnings_exhibit_too_short;earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,ATNI,879585,ok,1,2023-07-27,0001104659-23-084450,tm2322194d1_8k.htm,tm2322194d1_ex99-1.htm,1,10-Q,2023-08-09,0001558370-23-014191,atni-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,ATO,731802,ok,1,2023-08-02,0000731802-23-000020,ato-20230802.htm,ato20230802exhibit991.htm,1,10-Q,2023-08-02,0000731802-23-000022,ato-20230630.htm,1,1,True,True,True,,ready
2023Q3,ATRO,8063,ok,2,2023-07-17;2023-08-03,0000008063-23-000040;0000008063-23-000044,atro-20230717.htm;atro-20230803.htm,ex99120230717-pr.htm;ex99120230701-pr.htm,2,10-Q,2023-08-07,0000008063-23-000048,atro-20230701.htm,2,2,True,True,True,,ready
2023Q3,AVA,104918,ok,1,2023-08-02,0000950170-23-036702,ava-20230802.htm,ava-ex99_1.htm,1,10-Q,2023-08-02,0000950170-23-036696,ava-20230630.htm,1,1,True,True,True,,ready
2023Q3,AVAV,1368622,ok,1,2023-09-05,0001558370-23-015455,avav-20230905x8k.htm,avav-20230905xex99d1.htm;avav-20230905xex99d2.htm,2,10-Q,2023-09-06,0001558370-23-015470,avav-20230729x10q.htm,1,2,True,True,True,,ready
2023Q3,AVB,915912,ok,1,2023-08-01,0000915912-23-000012,avb-20230731.htm,q22023ex-991.htm;q22023ex-992.htm,2,10-Q,2023-08-04,0000915912-23-000014,avb-20230630.htm,1,2,True,True,True,,ready
2023Q3,AVD,5981,ok,1,2023-08-09,0001193125-23-207032,d530975d8k.htm,d530975dex991.htm,1,10-Q,2023-08-09,0000950170-23-040019,avd-20230630.htm,1,1,True,True,True,,ready
2023Q3,AVNS,1606498,ok,1,2023-08-09,0001606498-23-000063,avns-20230809.htm,avns2q2023form8kex991.htm;q22023earningspresentati.htm,2,10-Q,2023-08-09,0001606498-23-000069,avns-20230630.htm,1,2,True,True,True,,ready
2023Q3,AVNT,1122976,ok,1,2023-07-27,0001122976-23-000043,avnt-20230727.htm,avnt-20230630xnewsrelease.htm,1,10-Q,2023-07-27,0001122976-23-000047,avnt-20230630.htm,1,1,True,True,True,,ready
2023Q3,AVNW,1377789,ok,1,2023-08-23,0001377789-23-000016,avnw-20230823.htm,q4fy23pressreleaseexsavnw.htm,1,10-K,2023-08-30,0001377789-23-000023,avnw-20230630.htm,1,1,True,True,True,,ready
2023Q3,AVY,8818,ok,1,2023-07-25,0001193125-23-192716,d542779d8k.htm,d542779dex991.htm;d542779dex992.htm,2,10-Q,2023-08-01,0000008818-23-000015,avy-20230701.htm,1,2,True,True,True,,ready
2023Q3,AWK,1410636,ok,1,2023-07-26,0001410636-23-000117,awk-20230726.htm,ex991-6302023q2pressrelease.htm,1,10-Q,2023-07-26,0001410636-23-000116,awk-20230630.htm,1,1,True,True,True,,ready
2023Q3,AWR,1056903,ok,1,2023-08-07,0001628280-23-027807,awr-20230807.htm,exhibit991pressrelease2023.htm,1,10-Q,2023-08-07,0001628280-23-027804,awr-20230630.htm,1,1,True,True,True,,ready
2023Q3,AXON,1069183,ok,1,2023-08-08,0001069183-23-000044,axon-20230808x8k.htm,axon-20230808xex99d1.htm,1,10-Q,2023-08-08,0001558370-23-013981,axon-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,AXP,4962,ok,1,2023-07-21,0000004962-23-000027,axp-20230721.htm,q223exhibit991.htm;q223exhibit992.htm,2,10-Q,2023-07-25,0000004962-23-000028,axp-20230630.htm,1,2,True,True,True,,ready
2023Q3,AZZ,8947,ok,1,2023-07-07,0000008947-23-000106,azz-20230707.htm,earningsdeckfy2024q1fina.htm;exhibit991fy24q1earningsre.htm,2,10-Q,2023-07-07,0000008947-23-000103,azz-20230531.htm,1,2,True,True,True,,ready
2023Q3,BALL,9389,ok,1,2023-08-03,0000009389-23-000024,ball-20230803x8k.htm,ball-20230803xex99.htm,1,10-Q,2023-08-03,0001558370-23-013128,ball-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,BANC,1169770,ok,1,2023-07-25,0001169770-23-000055,banc-20230725.htm,ex991q22023earningsrelease.htm,1,10-Q,2023-08-08,0001169770-23-000059,banc-20230630.htm,1,1,True,True,True,,ready
2023Q3,BARK,1819574,ok,1,2023-08-08,0001819574-23-000023,bark-8xkearningsq12024.htm,exhibit991-q12024pressrele.htm,1,10-Q,2023-08-08,0001819574-23-000024,bark-20230630.htm,1,1,True,True,True,,ready
2023Q3,BAX,10456,ok,1,2023-07-27,0001628280-23-025823,bax-20230727.htm,bax-20230630xex991.htm,1,10-Q,2023-07-27,0001628280-23-025825,bax-20230630.htm,1,1,True,True,True,,ready
2023Q3,BBBY,1130713,ok,1,2023-07-27,0001130713-23-000051,ostk-20230727.htm,ex991q223pressrelease.htm,1,10-Q,2023-07-31,0001130713-23-000057,ostk-20230630.htm,1,1,True,True,True,,ready
2023Q3,BBSI,902791,ok,1,2023-08-02,0000950170-23-037153,bbsi-20230802.htm,bbsi-ex99_1.htm,1,10-Q,2023-08-03,0000950170-23-037341,bbsi-20230630.htm,1,1,True,True,True,,ready
2023Q3,BBT,1108134,ok,1,2023-07-20,0001104659-23-082628,tm2321676d1_8k.htm,tm2321676d1_ex99-1.htm,1,10-Q,2023-08-09,0001108134-23-000018,bhlb-20230630.htm,1,1,True,True,True,,ready
